date,race_no,strategy,horse,jockey,odds,model_prob,market_prob,value_ratio,won,pnl,stake
2025-06-28,1,model_top,綫路萬里,,2.0,,,,0,-10.0,10.0
2025-06-28,10,value_bet,凱明神駒,潘明輝,12.0,0.16697653233132473,0.0680208275828912,2.454785368905496,0,-10.0,10.0
2025-06-28,10,value_bet,天威,楊明綸,19.0,0.11694332079193194,0.04296052268393129,2.722111219463183,0,-10.0,10.0
2025-06-28,10,value_bet,皇龍飛將,蔡明紹,5.7,0.24428911699914987,0.14320174227977095,1.705908832602652,0,-10.0,10.0
2025-06-28,10,favourite,皇龍飛將,,5.7,,,,0,-10.0,10.0
2025-06-28,10,model_top,皇龍飛將,,5.7,,,,0,-10.0,10.0
2025-06-28,11,value_bet,美麗星晨,艾道拿,5.8,0.19069624778573394,0.14152861440450268,1.3474041881078926,0,-10.0,10.0
2025-06-28,11,value_bet,超勁赤兔,巴度,29.0,0.11105197105259854,0.02830572288090053,3.9233045387981087,0,-10.0,10.0
2025-06-28,11,value_bet,紅愛舍,董明朗,20.0,0.19504047466182411,0.04104329817730577,4.7520663134637795,0,-10.0,10.0
2025-06-28,11,value_bet,飛馬先生,艾兆禮,21.0,0.07239197939069779,0.039088855406957876,1.851985140956875,0,-10.0,10.0
2025-06-28,11,favourite,嘉應奇兵,,2.7,,,,0,-10.0,10.0
2025-06-28,11,model_top,嘉應奇兵,,2.7,,,,0,-10.0,10.0
2025-06-28,2,value_bet,快樂老撾,奧爾民,13.0,0.10270947496907532,0.06246365335639225,1.644307840642249,0,-10.0,10.0
2025-06-28,2,value_bet,辣得凌厲,賀銘年,13.0,0.09945571221901794,0.06246365335639225,1.5922173436056328,0,-10.0,10.0
2025-06-28,2,value_bet,飛躍精英,潘明輝,13.0,0.189542224653963,0.06246365335639225,3.0344402619634177,0,-10.0,10.0
2025-06-28,2,favourite,勝多多,,2.5,,,,1,15.0,10.0
2025-06-28,2,model_top,勝多多,,2.5,,,,1,15.0,10.0
2025-06-28,3,value_bet,愛心神駒,潘明輝,14.0,0.18999505643108805,0.057620108095703525,3.2973741756179584,0,-10.0,10.0
2025-06-28,3,value_bet,清雲龍駒,田泰安,19.0,0.1736728689970673,0.04245692175472891,4.090566668972495,0,-10.0,10.0
2025-06-28,3,value_bet,同益善,巴度,12.0,0.1613987775924543,0.06722345944498745,2.4009293619370413,0,-10.0,10.0
2025-06-28,3,favourite,君子傳承,,1.7,,,,1,7.0,10.0
2025-06-28,3,model_top,君子傳承,,1.7,,,,1,7.0,10.0
2025-06-28,4,value_bet,天天更好,楊明綸,6.1,0.2702771872647968,0.13370679114564432,2.0214170495677286,0,-10.0,10.0
2025-06-28,4,value_bet,新力超升,田泰安,25.0,0.24223000870257966,0.032624457039537216,7.42479816320081,0,-10.0,10.0
2025-06-28,4,value_bet,冠輝皇,奧爾民,10.0,0.11667670348163492,0.08156114259884303,1.4305427776497335,0,-10.0,10.0
2025-06-28,4,favourite,合夥飛馳,,1.8,,,,1,8.0,10.0
2025-06-28,4,model_top,天天更好,,6.1,,,,0,-10.0,10.0
2025-06-28,5,value_bet,勇晉當銳,田泰安,18.0,0.09388955547155584,0.044513628259943046,2.109231692444294,0,-10.0,10.0
2025-06-28,5,value_bet,夢照發,巴度,10.0,0.13027218741917446,0.08012453086789749,1.6258714529506095,0,-10.0,10.0
2025-06-28,5,value_bet,幸運同行,楊明綸,22.0,0.062200635379155184,0.03642024130358977,1.7078589584474928,0,-10.0,10.0
2025-06-28,5,value_bet,步風雷,蔡明紹,6.3,0.21582439571795242,0.1271817950284087,1.6969755433137546,0,-10.0,10.0
2025-06-28,5,favourite,雙贏,,1.9,,,,0,-10.0,10.0
2025-06-28,5,model_top,雙贏,,1.9,,,,0,-10.0,10.0
2025-06-28,6,value_bet,浪漫喜宴,班德禮,15.0,0.11482199612773276,0.05437853698732045,2.1115315433091926,0,-10.0,10.0
2025-06-28,6,value_bet,洛河,賀銘年,6.3,0.22443857861147695,0.12947270711266773,1.7334817786436605,0,-10.0,10.0
2025-06-28,6,value_bet,首駿,艾兆禮,24.0,0.06473921153640781,0.03398658561707528,1.9048459961768573,0,-10.0,10.0
2025-06-28,6,value_bet,實力派,潘頓,3.1,0.3458082553394636,0.2631219531644538,1.314250868012256,0,-10.0,10.0
2025-06-28,6,favourite,實力派,,3.1,,,,0,-10.0,10.0
2025-06-28,6,model_top,實力派,,3.1,,,,0,-10.0,10.0
2025-06-28,7,value_bet,風繼續吹,潘明輝,13.0,0.22586723921298296,0.06240537511536382,3.619355524991882,0,-10.0,10.0
2025-06-28,7,value_bet,翠兒威威,班德禮,8.8,0.18049450816276183,0.09218975869315109,1.9578585595774103,0,-10.0,10.0
2025-06-28,7,value_bet,大利好運,艾道拿,4.2,0.2711115461550565,0.19315949440469754,1.4035631382790739,0,-10.0,10.0
2025-06-28,7,favourite,川河型駒,,3.2,,,,1,22.0,10.0
2025-06-28,7,model_top,大利好運,,4.2,,,,0,-10.0,10.0
2025-06-28,8,value_bet,氣勢,艾道拿,3.5,0.4320442304074851,0.2314491423489604,1.8666918616448511,0,-10.0,10.0
2025-06-28,8,favourite,氣勢,,3.5,,,,0,-10.0,10.0
2025-06-28,8,model_top,氣勢,,3.5,,,,0,-10.0,10.0
2025-06-28,9,value_bet,金運來,黃智弘,11.0,0.17790222202290065,0.07413549835572025,2.3996901075552537,0,-10.0,10.0
2025-06-28,9,value_bet,精算激流,巴度,24.0,0.10235148571033963,0.033978770079705116,3.0122186727256572,0,-10.0,10.0
2025-06-28,9,favourite,嘉應駿昇,,2.6,,,,0,-10.0,10.0
2025-06-28,9,model_top,嘉應駿昇,,2.6,,,,0,-10.0,10.0
2025-07-01,1,value_bet,烈火駿馬,奧爾民,25.0,0.049588773714578996,0.032653697486876854,1.5186266037562257,0,-10.0,10.0
2025-07-01,1,value_bet,武林至尊,黃智弘,11.0,0.1278076596994783,0.07421294883381103,1.7221746569548761,0,-10.0,10.0
2025-07-01,1,value_bet,碧海藍天,賀銘年,29.0,0.03685764428157295,0.028149739212824876,1.3093422998668776,0,-10.0,10.0
2025-07-01,1,value_bet,同寶寶,蔡明紹,9.5,0.20424754785571442,0.08593078286020224,2.376884523302872,0,-10.0,10.0
2025-07-01,1,favourite,香港精神,,5.4,,,,0,-10.0,10.0
2025-07-01,1,model_top,同寶寶,,9.5,,,,0,-10.0,10.0
2025-07-01,10,value_bet,嘉應巨昇,潘明輝,17.0,0.11274785336080023,0.04788748708412456,2.354432446261685,0,-10.0,10.0
2025-07-01,10,value_bet,星價,潘頓,8.4,0.13884163566452776,0.09691515243215684,1.4326101974788779,0,-10.0,10.0
2025-07-01,10,value_bet,開心五月,鍾易禮,14.0,0.09256469381281027,0.05814909145929411,1.5918510760844473,0,-10.0,10.0
2025-07-01,10,value_bet,昭易搵,黃智弘,4.8,0.2288086891460376,0.1696015167562745,1.3490957717957597,0,-10.0,10.0
2025-07-01,10,favourite,昭易搵,,4.8,,,,0,-10.0,10.0
2025-07-01,10,model_top,昭易搵,,4.8,,,,0,-10.0,10.0
2025-07-01,2,value_bet,團結勇士,奧爾民,7.1,0.3081582706329746,0.11516448668640604,2.675809874202734,0,-10.0,10.0
2025-07-01,2,value_bet,凝聚美麗,巴度,34.0,0.08519521638749054,0.024049054572749494,3.542559901046052,0,-10.0,10.0
2025-07-01,2,value_bet,金滙千帥,艾道拿,12.0,0.08941976740462519,0.06813898795612357,1.3123142871186297,0,-10.0,10.0
2025-07-01,2,favourite,銀河勇士,,4.4,,,,1,34.0,10.0
2025-07-01,2,model_top,團結勇士,,7.1,,,,0,-10.0,10.0
2025-07-01,3,value_bet,中國心,潘明輝,10.0,0.18731382605935173,0.08136151572867382,2.3022411072577604,0,-10.0,10.0
2025-07-01,3,value_bet,林寶精神,霍宏聲,14.0,0.10518449805736457,0.058115368377624155,1.8099256873653955,0,-10.0,10.0
2025-07-01,3,value_bet,翠湖烈風,董明朗,11.0,0.1683952847593884,0.07396501429879439,2.2766883283375936,0,-10.0,10.0
2025-07-01,3,favourite,將義,,3.4,,,,0,-10.0,10.0
2025-07-01,3,model_top,勁進駒,,3.8,,,,0,-10.0,10.0
2025-07-01,4,value_bet,你知我醒,鍾易禮,11.0,0.09925781407599732,0.07395532196687174,1.342132133782878,0,-10.0,10.0
2025-07-01,4,value_bet,幸運旅程,潘明輝,33.0,0.10668939558934457,0.024651773988957244,4.327858743031477,0,-10.0,10.0
2025-07-01,4,favourite,渡月橋,,2.0,,,,0,-10.0,10.0
2025-07-01,4,model_top,渡月橋,,2.0,,,,0,-10.0,10.0
2025-07-01,5,value_bet,太陽勇士,艾兆禮,13.0,0.21121709859350568,0.06267759137515411,3.3698981399791603,0,-10.0,10.0
2025-07-01,5,value_bet,潮州精神,梁家俊,24.0,0.04760995491808482,0.03395036199487514,1.402340126013137,0,-10.0,10.0
2025-07-01,5,favourite,光年魅力,,2.1,,,,1,11.0,10.0
2025-07-01,5,model_top,光年魅力,,2.1,,,,1,11.0,10.0
2025-07-01,6,value_bet,駿馬之星,蔡明紹,12.0,0.15904867281347124,0.06784856236886376,2.344171597163567,0,-10.0,10.0
2025-07-01,6,value_bet,會當凌,梁家俊,12.0,0.15683013844238758,0.06784856236886376,2.311473271751417,0,-10.0,10.0
2025-07-01,6,value_bet,一定掂,艾兆禮,12.0,0.10829328176364987,0.06784856236886376,1.5961028204975867,0,-10.0,10.0
2025-07-01,6,favourite,美麗邂逅,,3.8,,,,0,-10.0,10.0
2025-07-01,6,model_top,美麗邂逅,,3.8,,,,0,-10.0,10.0
2025-07-01,7,value_bet,狀元及第,班德禮,6.4,0.20139539775225365,0.12753811034596205,1.5790997467811392,0,-10.0,10.0
2025-07-01,7,value_bet,新力好,艾兆禮,11.0,0.12853942261895396,0.07420399147401428,1.7322440486771868,0,-10.0,10.0
2025-07-01,7,value_bet,會長之寶,蔡明紹,12.0,0.12450056769006952,0.06802032551784643,1.830343603066181,0,-10.0,10.0
2025-07-01,7,value_bet,英雄豪傑,黃智弘,13.0,0.08256572887565983,0.06278799278570439,1.3149923291457477,1,120.0,10.0
2025-07-01,7,favourite,英勇快車,,3.2,,,,0,-10.0,10.0
2025-07-01,7,model_top,英勇快車,,3.2,,,,0,-10.0,10.0
2025-07-01,8,value_bet,飛躍成就,潘明輝,9.7,0.17911523597634538,0.08409353883748917,2.129952413139441,0,-10.0,10.0
2025-07-01,8,value_bet,神駒馬靈,艾道拿,9.7,0.16325560241121728,0.08409353883748917,1.9413572632103027,0,-10.0,10.0
2025-07-01,8,value_bet,威武年代,董明朗,10.0,0.1599858160786034,0.08157073267236449,1.9613139521646752,0,-10.0,10.0
2025-07-01,8,favourite,彭玥,,3.7,,,,1,27.0,10.0
2025-07-01,8,model_top,彭玥,,3.7,,,,1,27.0,10.0
2025-07-01,9,value_bet,不羈,蔡明紹,7.9,0.13534863863168337,0.10398870568152072,1.3015705671556932,0,-10.0,10.0
2025-07-01,9,value_bet,天福,田泰安,20.0,0.0982354009320795,0.041075538744200696,2.391579123133205,0,-10.0,10.0
2025-07-01,9,value_bet,晒冷,霍宏聲,5.5,0.20987547645297866,0.14936559543345707,1.4051125752481533,0,-10.0,10.0
2025-07-01,9,favourite,關鍵所在,,4.2,,,,0,-10.0,10.0
2025-07-01,9,model_top,晒冷,,5.5,,,,0,-10.0,10.0
2025-07-05,1,value_bet,過關勇士,潘明輝,14.0,0.10050324857380416,0.05867537233070546,1.712869379121259,0,-10.0,10.0
2025-07-05,1,value_bet,隋我同來,賀銘年,32.0,0.09611822442867864,0.02567047539468364,3.7443102611408876,0,-10.0,10.0
2025-07-05,1,value_bet,光年程祥,蔡明紹,8.7,0.13128485166769202,0.09442013938274443,1.3904327246914097,0,-10.0,10.0
2025-07-05,1,value_bet,豐功偉績,艾道拿,13.0,0.12418513098874558,0.0631888625099905,1.9653009415877873,1,120.0,10.0
2025-07-05,1,favourite,馬達,,3.1,,,,0,-10.0,10.0
2025-07-05,1,model_top,馬達,,3.1,,,,0,-10.0,10.0
2025-07-05,2,value_bet,隼閣,艾道拿,19.0,0.10366659310383511,0.042688408479201544,2.4284483024084413,0,-10.0,10.0
2025-07-05,2,value_bet,快馬加鞭,楊明綸,14.0,0.12989785842993026,0.057934268650344956,2.2421592859644535,0,-10.0,10.0
2025-07-05,2,value_bet,逆市奇爸,霍宏聲,18.0,0.0937252065054782,0.04505998672804608,2.080009634071687,0,-10.0,10.0
2025-07-05,2,value_bet,東方寶寶,潘明輝,12.0,0.15095191909400316,0.06758998009206911,2.233347589219302,0,-10.0,10.0
2025-07-05,2,favourite,五福星,,2.3,,,,1,13.0,10.0
2025-07-05,2,model_top,幸運傳承,,4.0,,,,0,-10.0,10.0
2025-07-05,3,value_bet,日日獎,田泰安,20.0,0.11880021644258065,0.04063881438435925,2.9233189560841017,0,-10.0,10.0
2025-07-05,3,value_bet,你知我得,霍宏聲,21.0,0.11121907298953426,0.038703632747008804,2.8736081110662615,0,-10.0,10.0
2025-07-05,3,value_bet,同得威,梁家俊,26.0,0.050749912949261344,0.03126062644950711,1.6234451677170891,0,-10.0,10.0
2025-07-05,3,value_bet,怡昌奇兵,艾兆禮,8.2,0.27225251995564625,0.09911905947404695,2.746722188449862,0,-10.0,10.0
2025-07-05,3,value_bet,囍眼光,艾道拿,17.0,0.09461908377796512,0.047810369863952054,1.9790493996848533,0,-10.0,10.0
2025-07-05,3,favourite,勁先生,,2.2,,,,1,12.0,10.0
2025-07-05,3,model_top,怡昌奇兵,,8.2,,,,0,-10.0,10.0
2025-07-05,4,value_bet,富裕君子,霍宏聲,11.0,0.24348947203301652,0.07340359136733517,3.3171329562679968,0,-10.0,10.0
2025-07-05,4,value_bet,紅鬃烈馬,黃智弘,21.0,0.05096857050932075,0.0384495002400327,1.3255977370611827,0,-10.0,10.0
2025-07-05,4,value_bet,極速之子,蔡明紹,10.0,0.2738629607812879,0.08074395050406868,3.3917458716301967,0,-10.0,10.0
2025-07-05,4,favourite,駿彩飛馳,,4.1,,,,0,-10.0,10.0
2025-07-05,4,model_top,極速之子,,10.0,,,,0,-10.0,10.0
2025-07-05,5,value_bet,活力精神,潘明輝,17.0,0.10431421667084693,0.04824049398659652,2.1623786999326815,0,-10.0,10.0
2025-07-05,5,favourite,英雄戰歌,,3.6,,,,0,-10.0,10.0
2025-07-05,5,model_top,嘉應駿馬,,3.6,,,,1,26.0,10.0
2025-07-05,6,value_bet,美麗在線,黃智弘,12.0,0.16641024961289275,0.06802909594425509,2.4461628852050876,0,-10.0,10.0
2025-07-05,6,favourite,加州勇勝,,4.2,,,,0,-10.0,10.0
2025-07-05,6,model_top,多彩多姿,,4.7,,,,0,-10.0,10.0
2025-07-05,7,value_bet,贏得爽,班德禮,20.0,0.12124831845652567,0.040559355222171835,2.989404486150339,0,-10.0,10.0
2025-07-05,7,value_bet,幸運愉快,蔡明紹,28.0,0.04668353481938802,0.028970968015837022,1.6113902301734757,0,-10.0,10.0
2025-07-05,7,favourite,弦力寶,,2.6,,,,0,-10.0,10.0
2025-07-05,7,model_top,弦力寶,,2.6,,,,0,-10.0,10.0
2025-07-05,8,value_bet,九因歌,奧爾民,14.0,0.13851070937802162,0.05772890717508811,2.399330182328369,0,-10.0,10.0
2025-07-05,8,value_bet,青春力量,班德禮,13.0,0.1466366602263438,0.06216959234240258,2.358655649834955,0,-10.0,10.0
2025-07-05,8,favourite,火焰閃爍,,2.2,,,,1,12.0,10.0
2025-07-05,8,model_top,火焰閃爍,,2.2,,,,1,12.0,10.0
2025-07-09,1,value_bet,嘉應威風,潘明輝,20.0,0.08915034459088728,0.04082568722783258,2.1836826430715846,0,-10.0,10.0
2025-07-09,1,value_bet,讓愛高飛,梁家俊,9.0,0.18885385785585052,0.09072374939518349,2.081636386446312,0,-10.0,10.0
2025-07-09,1,value_bet,大番薯,布文,5.2,0.25889469038747676,0.1570218739532022,1.6487810511332714,1,42.0,10.0
2025-07-09,1,favourite,天分高,,2.8,,,,0,-10.0,10.0
2025-07-09,1,model_top,大番薯,,5.2,,,,1,42.0,10.0
2025-07-09,2,value_bet,傳承者,蔡明紹,11.0,0.2063223396629381,0.07462518684957657,2.764781548605379,0,-10.0,10.0
2025-07-09,2,value_bet,威威父子,潘明輝,5.2,0.27915454656890104,0.15786097218179657,1.7683569454229626,0,-10.0,10.0
2025-07-09,2,favourite,領創動力,,3.7,,,,0,-10.0,10.0
2025-07-09,2,model_top,威威父子,,5.2,,,,0,-10.0,10.0
2025-07-09,3,value_bet,喵喵怪,霍宏聲,7.8,0.16749755442802203,0.10461358824488928,1.6011070572966877,0,-10.0,10.0
2025-07-09,3,value_bet,加州得力,蔡明紹,7.9,0.15473460696858482,0.103289365608878,1.4980690999159836,0,-10.0,10.0
2025-07-09,3,favourite,獵寶勤,,4.1,,,,0,-10.0,10.0
2025-07-09,3,model_top,獵寶勤,,4.1,,,,0,-10.0,10.0
2025-07-09,4,value_bet,精益大師,班德禮,4.0,0.3307133085864677,0.20420492248957106,1.6195168292446893,0,-10.0,10.0
2025-07-09,4,value_bet,萬眾開心,鍾易禮,13.0,0.12615144396158356,0.06283228384294494,2.007748823469646,0,-10.0,10.0
2025-07-09,4,value_bet,天火同人,霍宏聲,5.0,0.27502147468936905,0.16336393799165685,1.6834895024593166,0,-10.0,10.0
2025-07-09,4,favourite,瑤瑤日上,,3.5,,,,0,-10.0,10.0
2025-07-09,4,model_top,精益大師,,4.0,,,,0,-10.0,10.0
2025-07-09,5,value_bet,多利神駒,班德禮,29.0,0.050177154244728316,0.028108682983338178,1.7851122471469596,0,-10.0,10.0
2025-07-09,5,value_bet,都靈勇士,霍宏聲,26.0,0.04796910864065086,0.03135199255833874,1.5300178625454681,0,-10.0,10.0
2025-07-09,5,value_bet,本領非凡,蔡明紹,15.0,0.11988135548402232,0.054343453767787146,2.2059944146406774,0,-10.0,10.0
2025-07-09,5,value_bet,川河首駒,黃智弘,4.1,0.37814208498275104,0.19881751378458712,1.9019556063479235,0,-10.0,10.0
2025-07-09,5,favourite,連連歡呼,,3.9,,,,0,-10.0,10.0
2025-07-09,5,model_top,川河首駒,,4.1,,,,0,-10.0,10.0
2025-07-09,6,value_bet,年少多好,霍宏聲,7.7,0.1744658620485739,0.10654230749178577,1.6375265953576696,0,-10.0,10.0
2025-07-09,6,value_bet,八駿巨昇,蔡明紹,5.5,0.2090400151555139,0.1491592304885001,1.4014554410806677,0,-10.0,10.0
2025-07-09,6,favourite,狀元及第,,4.4,,,,1,34.0,10.0
2025-07-09,6,model_top,八駿巨昇,,5.5,,,,0,-10.0,10.0
2025-07-09,7,value_bet,運來伍寶,黃智弘,5.0,0.22197252803110448,0.16308755532122216,1.3610635562836215,0,-10.0,10.0
2025-07-09,7,value_bet,星之願,巴度,12.0,0.09911407523359742,0.06795314805050923,1.4585648800247846,0,-10.0,10.0
2025-07-09,7,value_bet,鄉村樂韻,田泰安,6.2,0.2140821884502092,0.13152222203324368,1.6277263654813983,0,-10.0,10.0
2025-07-09,7,favourite,運來伍寶,,5.0,,,,0,-10.0,10.0
2025-07-09,7,model_top,運來伍寶,,5.0,,,,0,-10.0,10.0
2025-07-09,8,value_bet,港林福將,梁家俊,12.0,0.15865639566481,0.06767061215311815,2.344539093363283,0,-10.0,10.0
2025-07-09,8,value_bet,久久為尊,田泰安,8.0,0.1622830149580851,0.10150591822967722,1.5987542183588512,0,-10.0,10.0
2025-07-09,8,value_bet,愛心神駒,蔡明紹,9.9,0.1865940077816053,0.082024984428022,2.2748435623946257,0,-10.0,10.0
2025-07-09,8,value_bet,納百川,周俊樂,17.0,0.066308809110448,0.04776749093161281,1.3881576741256976,0,-10.0,10.0
2025-07-09,8,favourite,包裝創新,,3.7,,,,0,-10.0,10.0
2025-07-09,8,model_top,愛心神駒,,9.9,,,,0,-10.0,10.0
2025-07-09,9,value_bet,雪勇神駒,賀銘年,9.0,0.12297491109244672,0.09080479342356652,1.3542777474182448,0,-10.0,10.0
2025-07-09,9,value_bet,凱皇寶,梁家俊,12.0,0.15924756393859862,0.0681035950676749,2.3383136203067325,0,-10.0,10.0
2025-07-09,9,value_bet,中環精英,班德禮,10.0,0.12860674284371976,0.08172431408120988,1.5736656133439377,0,-10.0,10.0
2025-07-09,9,value_bet,駿奕快車,奧爾民,6.5,0.1850609248812823,0.12572971397109212,1.4718949008651343,0,-10.0,10.0
2025-07-09,9,favourite,電源之駒,,3.6,,,,0,-10.0,10.0
2025-07-09,9,model_top,駿奕快車,,6.5,,,,0,-10.0,10.0
2025-07-13,1,value_bet,競駿天下,布文,5.5,0.25474994429602793,0.14796689269302485,1.7216685412495443,0,-10.0,10.0
2025-07-13,1,value_bet,全神貫注,梁家俊,12.0,0.08934034044518219,0.06781815915096971,1.31735130477815,0,-10.0,10.0
2025-07-13,1,value_bet,全城帶勝,湯普新,24.0,0.04600903134330796,0.033909079575484856,1.3568351579961777,0,-10.0,10.0
2025-07-13,1,value_bet,夢幻駿駒,黃智弘,9.5,0.17373345990389372,0.08566504313806701,2.0280554767699837,0,-10.0,10.0
2025-07-13,1,value_bet,瀧澤飛駒,鍾易禮,15.0,0.0820439525342701,0.05425452732077577,1.5122047243945462,0,-10.0,10.0
2025-07-13,1,favourite,凱旋幸運,,3.2,,,,0,-10.0,10.0
2025-07-13,1,model_top,競駿天下,,5.5,,,,0,-10.0,10.0
2025-07-13,10,value_bet,精彩福星,艾兆禮,26.0,0.12579031612386227,0.031304794992881815,4.018244366476921,0,-10.0,10.0
2025-07-13,10,value_bet,競駿先鋒,鍾易禮,9.9,0.18862463905285845,0.08221461311261889,2.2942957694695636,0,-10.0,10.0
2025-07-13,10,value_bet,魅力寶駒,巴度,10.0,0.1406892266655418,0.08139246698149272,1.728528841588401,0,-10.0,10.0
2025-07-13,10,value_bet,手到齊來,黃智弘,9.8,0.23794309538729388,0.08305353773621704,2.8649363034120867,0,-10.0,10.0
2025-07-13,10,favourite,小鳥天堂,,3.0,,,,0,-10.0,10.0
2025-07-13,10,model_top,手到齊來,,9.8,,,,0,-10.0,10.0
2025-07-13,11,value_bet,巴閉仔,霍宏聲,21.0,0.179204804386541,0.03877894964680474,4.62118768091252,0,-10.0,10.0
2025-07-13,11,value_bet,同心同樂,田泰安,6.1,0.22677929904151048,0.13350130206277044,1.6987047731930136,0,-10.0,10.0
2025-07-13,11,value_bet,自力更生,賀銘年,21.0,0.1425346345751504,0.03877894964680474,3.675567179445119,0,-10.0,10.0
2025-07-13,11,value_bet,紫荊歡呼,湯普新,22.0,0.08589983225306964,0.037016270117404534,2.3205966452217113,0,-10.0,10.0
2025-07-13,11,favourite,南區之星,,3.1,,,,0,-10.0,10.0
2025-07-13,11,model_top,南區之星,,3.1,,,,0,-10.0,10.0
2025-07-13,2,value_bet,八正道,巴度,11.0,0.13579525208351148,0.07326236482839898,1.8535472121543177,0,-10.0,10.0
2025-07-13,2,value_bet,劍無情,賀銘年,11.0,0.32892287675510873,0.07326236482839898,4.489656831656177,0,-10.0,10.0
2025-07-13,2,value_bet,快樂老撾,梁家俊,9.1,0.1793299439801106,0.08855890253982296,2.0249792944246336,0,-10.0,10.0
2025-07-13,2,favourite,綫路神驊,,2.1,,,,1,11.0,10.0
2025-07-13,2,model_top,劍無情,,11.0,,,,0,-10.0,10.0
2025-07-13,3,value_bet,藍爵爺,巴度,28.0,0.0523802310264992,0.029388982930654783,1.782308395975926,0,-10.0,10.0
2025-07-13,3,value_bet,佳運發,黃寶妮,5.9,0.24247330692154737,0.13947313933192101,1.7384946526836573,0,-10.0,10.0
2025-07-13,3,value_bet,風采人生,霍宏聲,7.0,0.1588682230705499,0.11755593172261913,1.3514266846645375,0,-10.0,10.0
2025-07-13,3,value_bet,超風速,奧爾民,21.0,0.05441897212001141,0.03918531057420638,1.3887594948866513,0,-10.0,10.0
2025-07-13,3,value_bet,拍馬難追,鍾易禮,18.0,0.07472015485695206,0.04571619566990744,1.6344351003409585,0,-10.0,10.0
2025-07-13,3,favourite,魅力知福,,3.4,,,,0,-10.0,10.0
2025-07-13,3,model_top,佳運發,,5.9,,,,0,-10.0,10.0
2025-07-13,4,value_bet,葳莉非凡,艾兆禮,6.0,0.19069353680140927,0.13648871691833137,1.3971377349492677,0,-10.0,10.0
2025-07-13,4,value_bet,建測精英,梁家俊,24.0,0.05915999858650956,0.03412217922958284,1.7337696454984834,0,-10.0,10.0
2025-07-13,4,value_bet,嫡愛好,田泰安,7.4,0.2089203436777907,0.11066652723107949,1.8878368094225124,0,-10.0,10.0
2025-07-13,4,favourite,時尚歡欣,,4.0,,,,0,-10.0,10.0
2025-07-13,4,model_top,嫡愛好,,7.4,,,,0,-10.0,10.0
2025-07-13,5,value_bet,旗幟鬥士,田泰安,12.0,0.11150224055971676,0.0675642840428825,1.6503133591846721,0,-10.0,10.0
2025-07-13,5,value_bet,光明傳承,霍宏聲,30.0,0.10949442926621542,0.027025713617153006,4.051490769765286,0,-10.0,10.0
2025-07-13,5,value_bet,開心宇宙,梁家俊,10.0,0.14003633977115654,0.08107714085145902,1.7271987924156864,1,90.0,10.0
2025-07-13,5,favourite,準輝煌,,3.3,,,,0,-10.0,10.0
2025-07-13,5,model_top,準輝煌,,3.3,,,,0,-10.0,10.0
2025-07-13,6,value_bet,遨遊波士,潘明輝,11.0,0.10577930924182827,0.0737451597948287,1.4343898573970673,0,-10.0,10.0
2025-07-13,6,value_bet,戀愛狂,黃寶妮,46.0,0.030069160294696362,0.01763471212485034,1.705112058638244,0,-10.0,10.0
2025-07-13,6,value_bet,金風萬里,艾兆禮,18.0,0.07519909581498768,0.0450664865412842,1.6686256592490254,0,-10.0,10.0
2025-07-13,6,value_bet,星運少爵,奧爾民,11.0,0.0982717094407529,0.0737451597948287,1.3325852125639317,0,-10.0,10.0
2025-07-13,6,value_bet,精算激流,田泰安,14.0,0.12798735184376403,0.057942625553079684,2.2088635201129825,1,130.0,10.0
2025-07-13,6,value_bet,銳一,班德禮,9.1,0.12124926194019427,0.08914250085089183,1.3601734389638365,0,-10.0,10.0
2025-07-13,6,favourite,做好自己,,2.8,,,,0,-10.0,10.0
2025-07-13,6,model_top,做好自己,,2.8,,,,0,-10.0,10.0
2025-07-13,7,value_bet,團結勇士,蔡明紹,20.0,0.0863305774170152,0.04077549444393331,2.1172171814058705,0,-10.0,10.0
2025-07-13,7,value_bet,彩虹七色,梁家俊,5.4,0.20630146325426912,0.15102034979234558,1.366050757649122,0,-10.0,10.0
2025-07-13,7,value_bet,金快飛飛,霍宏聲,28.0,0.06770352737547378,0.029125353174238075,2.3245564429879195,0,-10.0,10.0
2025-07-13,7,value_bet,特別美麗,賀銘年,19.0,0.06314804549774995,0.04292157309887716,1.471242569611269,0,-10.0,10.0
2025-07-13,7,value_bet,順善寶,班德禮,14.0,0.1542091719839848,0.05825070634847615,2.647335657381585,0,-10.0,10.0
2025-07-13,7,favourite,勝多多,,3.8,,,,0,-10.0,10.0
2025-07-13,7,model_top,勝多多,,3.8,,,,0,-10.0,10.0
2025-07-13,8,value_bet,手機錶霸,布文,6.2,0.19304185375748542,0.13118621014323284,1.4715102566551532,0,-10.0,10.0
2025-07-13,8,value_bet,競駿輝煌,田泰安,7.2,0.16501222039294608,0.11296590317889495,1.460725898252941,0,-10.0,10.0
2025-07-13,8,value_bet,禪勝輝煌,霍宏聲,7.4,0.21380394790414983,0.10991277066054642,1.9452147973274185,0,-10.0,10.0
2025-07-13,8,favourite,有目共賞,,4.7,,,,1,37.0,10.0
2025-07-13,8,model_top,禪勝輝煌,,7.4,,,,0,-10.0,10.0
2025-07-13,9,value_bet,增有,潘明輝,17.0,0.06525779782669561,0.04771595688663051,1.3676304968952668,0,-10.0,10.0
